RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,DateofCalculation
HH,BITS,1,PL,67BC,TVL,75,,T,24055,35,2019,2,22,644,9,30,D,54.5567,14.7883,54.5617,14.7467,38G4,36,V,70,1,1,C,7,,,2748,140,16,12,4.3,520,-9,-9,213,-9,47,282,2.9,-9,,-9,,-9,,,,-9,3.7,3.9,8.12,8.73,,,,,,,,,,,20210428
HH,BITS,1,PL,67BC,TVL,75,,T,24295,36,2019,2,22,903,9,30,D,54.565,14.7217,54.5717,14.68,38G4,32,V,71,1,1,C,7,,,2798,130,16,12,4.3,520,-9,-9,213,-9,47,287,3,-9,,-9,,-9,,,,-9,3.7,3.7,8.11,8.12,,,,,,,,,,,20210428
HH,BITS,1,PL,67BC,TVL,75,,T,26287,11,2019,2,15,828,12,30,D,54.58,19.175,54.58,19.215,38G9,80,V,43,1,1,C,7,,,2587,225,16,12,4.3,520,-9,-9,213,-9,47,89,2.8,-9,,-9,,-9,,,,-9,3.7,6.6,7.54,10.38,Y,68,,,,,,,,,20210428
HH,BITS,1,PL,67BC,TVL,75,,T,26269,10,2019,2,15,642,12,30,D,54.6,19.1683,54.6033,19.2083,38G9,82,V,42,1,1,C,7,,,2611,250,16,12,4.3,520,-9,-9,213,-9,47,82,2.7,-9,,-9,,-9,,,,-9,3.7,6.9,7.53,10.75,Y,67,,,,,,,,,20210428
HH,BITS,1,PL,67BC,TVL,75,,T,24150,34,2019,2,21,1409,10,30,D,54.6267,14.7467,54.625,14.7917,38G4,47,V,69,1,1,C,7,,,2913,175,16,12,4.3,520,-9,-9,213,-9,47,96,3.1,-9,,-9,,-9,,,,-9,3.9,7.3,7.95,11.85,Y,38,,,,,,,,,20210428
HH,BITS,1,PL,67BC,TVL,75,,T,25052,26,2019,2,18,1508,10,20,D,54.6283,16.0633,54.615,16.0483,38G6,48,V,57,1,1,C,7,,,1769,170,16,12,4.3,520,-9,-9,213,-9,47,214,2.9,-9,,-9,,-9,,,,-9,3.7,7.8,7.73,11.91,,,,,,,,,,,20210428
HH,BITS,1,PL,67BC,TVL,75,,T,25013,25,2019,2,18,1251,9,30,D,54.6533,16.4133,54.6417,16.375,38G6,32,V,56,1,1,C,7,,,2789,115,16,12,4.3,520,-9,-9,213,-9,47,245,2.9,-9,,-9,,-9,,,,-9,3.8,3.4,7.94,8.03,,,,,,,,,,,20210428
HH,BITS,1,PL,67BC,TVL,75,,T,24162,33,2019,2,21,641,10,30,D,54.6817,14.825,54.6783,14.8717,38G4,53,V,68,1,1,C,7,,,3036,175,16,12,4.3,520,-9,-9,213,-9,47,94,3.1,-9,,-9,,-9,,,,-9,3.9,8.3,7.91,13.67,Y,41,,,,,,,,,20210428
HH,BITS,1,PL,67BC,TVL,75,,T,25014,24,2019,2,18,1103,9,30,D,54.6917,16.6333,54.6833,16.5933,38G6,29,V,55,1,1,C,7,,,2744,125,16,12,4.3,520,-9,-9,213,-9,47,250,2.9,-9,,-9,,-9,,,,-9,3.5,3.4,7.88,7.99,,,,,,,,,,,20210428
HH,BITS,1,LV,67BC,TVL,75,,T,1,24,2019,3,19,1030,10,15,D,56.6433,20.5933,56.6333,20.5817,42H0,58,V,H_24,1,1,C,-9,,,,180,16,,4.3,520,-9,-9,,-9,,225,-9,-9,,-9,,-9,293,10,,1,3.6,3.6,7.5,7.5,,,,,,,,,,,20210428
HH,BITS,1,LV,67BC,TVL,75,,T,1,27,2019,3,19,1440,10,30,D,56.65,20.6933,56.6367,20.6633,42H0,50,V,H_27,1,1,C,-9,,,,130,16,,4.3,520,-9,-9,,-9,,210,-9,-9,,-9,,-9,293,10,,1,3.3,3.3,7.5,7.5,,,,,,,,,,,20210428
HH,BITS,1,LV,67BC,TVL,75,,T,1,25,2019,3,19,1215,9,20,D,56.66,20.75,56.6467,20.74,42H0,39,V,H_25,1,1,C,-9,,,,125,16,,4.3,520,-9,-9,,-9,,210,-9,-9,,-9,,-9,293,10,,1,3.1,3.1,7.39,7.46,,,,,,,,,,,20210428
HH,BITS,1,LV,67BC,TVL,75,,T,1,23,2019,3,19,540,12,30,D,56.9483,20.3917,56.97,20.4133,42H0,85,V,H_23,1,1,C,-9,,,,225,16,,4.3,520,-9,-9,,-9,,20,-9,-9,,-9,,-9,225,10,,1,3.6,6.4,7.52,10.72,,,,,,,,,,,20210428
HH,BITS,1,LV,67BC,TVL,75,,T,1,15,2019,3,16,1445,9,30,D,57.035,20.995,57.0133,20.9867,43H0,30,V,H_15,1,1,C,-9,,,,110,16,,4.3,520,-9,-9,,-9,,195,-9,-9,,-9,,-9,315,10,,1,2.7,2.7,7.33,7.34,,,,,,,,,,,20210428
HH,BITS,1,LV,67BC,TVL,75,,T,1,14,2019,3,16,1330,9,30,D,57.0517,21.015,57.03,21.0083,43H1,31,V,H_14,1,1,C,-9,,,,75,16,,4.3,520,-9,-9,,-9,,185,-9,-9,,-9,,-9,315,10,,1.6,2.8,2.8,7.35,7.36,,,,,,,,,,,20210428
HH,BITS,1,LV,67BC,TVL,75,,T,1,20,2019,3,17,1040,12,5,D,57.12,20.6567,57.12,20.6567,43H0,86,N,H_20,1,1,C,-9,,,,,16,,4.3,520,-9,-9,,-9,,150,-9,-9,,-9,,-9,180,16,,1.6,3.4,6.5,7.54,10.81,,,,,,,,,,,20210428
HH,BITS,1,LV,67BC,TVL,75,,T,1,18,2019,3,17,715,12,5,D,57.1333,20.5833,57.1333,20.5833,43H0,92,N,H_18,1,1,C,-9,,,,,16,,4.3,520,-9,-9,,-9,,125,-9,-9,,-9,,-9,135,16,,1.6,3.5,7,7.53,11.55,,,,,,,,,,,20210428
HH,BITS,1,LV,67BC,TVL,75,,T,1,22,2019,3,17,1505,11,15,D,57.1417,20.7317,57.155,20.73,43H0,67,V,H_22,1,1,C,-9,,,,180,16,,4.3,520,-9,-9,,-9,,350,-9,-9,,-9,,-9,180,12,,1,3.4,3.4,7.51,7.56,,,,,,,,,,,20210428
HH,BITS,1,LV,67BC,TVL,75,,T,1,19,2019,3,17,755,12,5,D,57.175,20.5867,57.175,20.5867,43H0,94,N,H_19,1,1,C,-9,,,,,16,,4.3,520,-9,-9,,-9,,360,-9,-9,,-9,,-9,180,16,,1.6,3.4,7.1,7.54,11.51,,,,,,,,,,,20210428
HH,BITS,1,LV,67BC,TVL,75,,T,1,17,2019,3,17,555,14,5,D,57.18,20.4317,57.18,20.4317,43H0,132,N,H_17,1,1,C,-9,,,,,16,,4.3,520,-9,-9,,-9,,215,-9,-9,,-9,,-9,180,10,,1,3.2,7.4,7.42,12.56,,,,,,,,,,,20210428
HH,BITS,1,LV,67BC,TVL,75,,T,1,9,2019,3,15,1550,10,15,D,57.2117,21.1,57.2133,21.0867,43H1,46,V,H_9,1,1,C,-9,,,,150,16,,4.3,520,-9,-9,,-9,,280,-9,-9,,-9,,-9,180,10,,1,3.1,3.1,7.44,7.47,,,,,,,,,,,20210428
HH,BITS,1,LV,67BC,TVL,75,,T,1,21,2019,3,17,1230,12,15,D,57.2183,20.6767,57.23,20.68,43H0,81,V,H_21,1,1,C,-9,,,,225,16,,4.3,520,-9,-9,,-9,,5,-9,-9,,-9,,-9,180,16,,1.6,3.4,6.2,7.52,10.5,,,,,,,,,,,20210428
HH,BITS,1,LV,67BC,TVL,75,,T,1,7,2019,3,15,1315,10,30,D,57.2183,21.135,57.24,21.15,43H1,44,V,H_7,1,1,C,-9,,,,150,16,,4.3,520,-9,-9,,-9,,15,-9,-9,,-9,,-9,180,7,,1,3,3,7.44,7.45,,,,,,,,,,,20210428
HH,BITS,1,LV,67BC,TVL,75,,T,1,8,2019,3,15,1445,10,15,D,57.2517,21.105,57.2567,21.105,43H1,58,V,H_8,1,1,C,-9,,,,190,16,,4.3,520,-9,-9,,-9,,35,-9,-9,,-9,,-9,180,10,,1,3.3,3.2,7.5,7.52,,,,,,,,,,,20210428
HH,BITS,1,LV,67BC,TVL,75,,T,1,13,2019,3,16,1025,11,30,D,57.2867,21.0217,57.2667,21.05,43H1,64,V,H_13,1,1,C,-9,,,,195,16,,4.3,520,-9,-9,,-9,,145,-9,-9,,-9,,-9,293,10,,1,3.1,4.3,7.52,8.83,,,,,,,,,,,20210428
HH,BITS,1,DE,06SL,TVS,,,,24296,26,2019,2,26,530,9,30,D,54.8966,12.8548,54.9099,12.8975,38G2,32,V,24296,1,1,R,1.4,,,3116,150,,,-9,,61,-9,,-9,,64,3.4,-9,,-9,,-9,282,6,,-9,3.6,3.8,7.71,12.67,,,20,,,,,,32,35,20210428
HH,BITS,1,DE,06SL,TVS,,,,24089,40,2019,3,1,525,9,30,D,54.9122,12.9652,54.9046,12.9162,38G2,36,V,24089,1,1,R,1.5,,,3257,170,,,-9,,61,-9,,-9,,260,3.5,-9,,-9,,-9,343,4,,-9,3.6,3.9,8,13.28,,,20,,,,,,36,41,20210428
HH,BITS,1,DE,06SL,TVS,,,,24169,27,2019,2,26,653,10,30,D,54.9237,13.0228,54.9024,12.9898,38G3,43,V,24169,1,1,R,1.5,,,3180,175,,,-9,,64,-9,,-9,,223,3.4,-9,,-9,,-9,318,6,,-9,3.6,3.8,7.84,12.5,,,20,,,,,,43,43,20210428
HH,BITS,1,DE,06SL,TVS,,,,24183,30,2019,2,26,1339,10,30,D,54.9504,13.6713,54.9224,13.6797,38G3,49,V,24183,1,1,R,1.4,,,3167,200,,,-9,,64,-9,,-9,,170,3.4,-9,,-9,,-9,274,6,,-9,3.6,3.8,7.98,15.07,,,20,,,,,,49,50,20210428
HH,BITS,1,DE,06SL,TVS,,,,24190,29,2019,2,26,1136,10,30,D,54.9965,13.5417,54.998,13.5922,38G3,48,V,24190,1,1,R,1.5,,,3235,200,,,-9,,59,-9,,-9,,82,3.5,-9,,-9,,-9,301,6,,-9,3.6,4,7.52,16.41,,,20,,,,,,48,49,20210428
HH,BITS,1,DE,06SL,TVS,,,,24207,50,2019,3,6,1345,10,30,D,55.0025,14.1898,54.9875,14.155,39G4,47,V,24207,1,1,R,1.3,,,2784,250,,,-9,,79,-9,,-9,,230,3,-9,,-9,,-9,155,9,,-9,3.8,4.1,7.87,15,,,20,,,,,,47,47,20210428
HH,BITS,1,DE,06SL,TVS,,,,24287,48,2019,3,6,1002,10,30,D,55.0235,14.2853,55.0028,14.2572,39G4,47,V,24287,1,1,R,1.2,,,2927,250,,,-9,,79,-9,,-9,,206,3.2,-9,,-9,,-9,160,6,,-9,3.7,4.2,8.09,14.74,,,20,,,,,,47,47,20210428
HH,BITS,1,DE,06SL,TVS,,,,24311,49,2019,3,6,1205,10,30,D,55.0501,14.2737,55.0435,14.2308,39G4,47,V,24311,1,1,R,1.3,,,2833,250,,,-9,,82,-9,,-9,,250,3.1,-9,,-9,,-9,158,8,,-9,3.7,4.3,7.87,14.24,,,20,,,,,,47,47,20210428
HH,BITS,1,DE,06SL,TVS,,,,24251,46,2019,3,6,531,10,30,D,55.0912,14.5577,55.1018,14.5177,39G4,47,V,24251,1,1,R,1.4,,,2809,225,,,-9,,79,-9,,-9,,301,3,-9,,-9,,-9,229,4,,-9,3.6,4.9,7.52,14.91,,,20,,,,,,47,47,20210428
HH,BITS,1,DE,06SL,TVS,,,,24317,47,2019,3,6,737,10,30,D,55.1499,14.2777,55.1748,14.2858,39G4,47,V,24317,1,1,R,1.2,,,2814,250,,,-9,,81,-9,,-9,,354,3,-9,,-9,,-9,169,6,,-9,3.6,4.7,7.49,13.37,,,20,,,,,,47,47,20210428
HH,BITS,1,DE,06SL,TVS,,,,22143,3,2019,2,19,1323,9,30,D,54.2277,11.5908,54.2153,11.5463,37G1,26,V,22143,1,1,R,2,,,3212,125,,,-9,,60,-9,,-9,,249,3.5,-9,,-9,,-9,242,10,,-9,3.5,4.4,14.38,19.87,,,20,,,,,,26,27,20210428
HH,BITS,1,DE,06SL,TVS,,,,22132,9,2019,2,21,808,9,15,D,54.2382,11.4167,54.246,11.4387,37G1,23,V,22132,1,1,R,1.9,,,1679,126,,,-9,,56,-9,,-9,,66,3.6,-9,,-9,,-9,245,9,,-9,3.8,4.2,13.96,19.64,,,20,,,,,,23,23,20210428
HH,BITS,1,DE,06SL,TVS,,,,22141,7,2019,2,20,1202,9,15,D,54.2707,11.4163,54.256,11.416,37G1,23,V,22141,1,1,R,1.6,,,1633,125,,,-9,,60,-9,,-9,,182,3.5,-9,,-9,,-9,240,8,,-9,4,4.3,14.03,19.82,,,20,,,,,,23,23,20210428
HH,BITS,1,DE,06SL,TVS,,,,22145,5,2019,2,20,818,9,31,D,54.2912,11.5757,54.2977,11.5272,37G1,25,V,22145,1,1,R,1.6,,,3240,216,,,-9,,59,-9,,-9,,287,3.4,-9,,-9,,-9,233,5,,-9,4.1,3.9,14.1,18.65,,,20,,,,,,25,26,20210428
HH,BITS,1,DE,06SL,TVS,,,,22144,6,2019,2,20,1033,9,15,D,54.3027,11.5028,54.3043,11.4783,37G1,24,V,22144,1,1,R,1.8,,,1606,125,,,-9,,58,-9,,-9,,270,3.5,-9,,-9,,-9,233,7,,-9,3.6,4,14.34,19.18,,,20,,,,,,24,25,20210428
HH,BITS,1,DE,06SL,TVS,,,,22008,4,2019,2,20,604,9,30,D,54.3175,11.936,54.2895,11.9215,37G1,20,I,22008,1,1,R,1.9,,,3257,111,,,-9,,53,-9,,-9,,209,3.5,-9,,-9,,-9,255,9,,-9,3.7,3.8,14.58,18.82,,,20,,,,,,20,20,20210428
HH,BITS,1,DE,06SL,TVS,,,,24000,32,2019,2,27,715,8,30,D,54.3184,14.0875,54.3325,14.0443,37G4,16,V,24000,1,1,R,1.7,,,3213,100,,,-9,,54,-9,,-9,,294,3.5,-9,,-9,,-9,256,9,,-9,3.1,3.2,8.45,8.52,,,20,,,,,,16,18,20210428
HH,BITS,1,DE,06SL,TVS,,,,24001,42,2019,3,4,801,8,30,D,54.381,12.196,54.4034,12.2198,37G2,11,V,24001,1,1,R,1.6,,,2940,100,,,-9,,54,-9,,-9,,34,3.2,-9,,-9,,-9,181,12,,-9,4.1,3.7,10.87,15.37,,,20,,,,,,11,11,20210428
HH,BITS,1,DE,06SL,TVS,,,,22005,16,2019,2,23,602,8,30,D,54.4034,10.7543,54.4247,10.723,37G0,19,V,22005,1,1,R,1.9,,,3130,110,,,-9,,54,-9,,-9,,330,3.4,-9,,-9,,-9,161,8,,-9,3.7,4.1,16.26,20.23,,,20,,,,,,19,20,20210428
HH,BITS,1,DE,06SL,TVS,,,,22004,17,2019,2,23,655,8,30,D,54.4324,10.7002,54.4432,10.655,37G0,19,V,22004,1,1,R,1.9,,,3169,111,,,-9,,51,-9,,-9,,289,3.4,-9,,-9,,-9,177,6,,-9,3.7,4.1,16.19,19.89,,,20,,,,,,19,20,20210428
HH,BITS,1,DE,06SL,TVS,,,,24330,33,2019,2,27,845,8,30,D,54.4333,14.1245,54.4341,14.1745,37G4,15,V,24330,1,1,R,1.5,,,3245,100,,,-9,,56,-9,,-9,,87,3.5,-9,,-9,,-9,266,8,,-9,3.7,3.7,8.46,8.46,,,20,,,,,,15,15,20210428
HH,BITS,1,DE,06SL,TVS,,,,22108,18,2019,2,23,752,8,30,D,54.453,10.6255,54.4418,10.6708,37G0,19,V,22108,1,1,R,1.8,,,3192,110,,,-9,,52,-9,,-9,,114,3.4,-9,,-9,,-9,178,5,,-9,3.8,4.1,16.35,19.97,,,20,,,,,,19,20,20210428
HH,BITS,1,DE,06SL,TVS,,,,24008,53,2019,3,7,1009,8,30,D,54.4979,14.0082,54.4969,13.9645,37G4,17,V,24008,1,1,R,1.9,,,2830,100,,,-9,,52,-9,,-9,,265,3.1,-9,,-9,,-9,175,9,,-9,4,3.9,8.02,8.07,,,20,,,,,,17,18,20210428
HH,BITS,1,DE,06SL,TVS,,,,24021,55,2019,3,7,1550,8,30,D,54.4985,13.7953,54.4975,13.7528,37G3,19,V,24021,1,1,R,1.7,,,2755,125,,,-9,,61,-9,,-9,,252,3,-9,,-9,,-9,229,13,,-9,4.2,4,8.12,8.61,,,20,,,,,,19,19,20210428
HH,BITS,1,DE,06SL,TVS,,,,24011,34,2019,2,27,1021,8,30,D,54.5304,14.3182,54.5294,14.268,38G4,19,V,24011,1,1,R,1.7,,,3249,100,,,-9,,56,-9,,-9,,270,3.5,-9,,-9,,-9,292,5,,-9,3.7,3.6,8.34,8.37,,,20,,,,,,19,20,20210428
HH,BITS,1,DE,06SL,TVS,,,,22134,19,2019,2,23,1004,9,30,D,54.5462,10.7387,54.5548,10.7862,38G0,24,V,22134,1,1,R,1.8,,,3218,125,,,-9,,52,-9,,-9,,89,3.5,-9,,-9,,-9,182,5,,-9,3.7,4.4,16.99,21.8,,,20,,,,,,24,24,20210428
HH,BITS,1,DE,06SL,TVS,,,,24030,45,2019,3,5,1332,10,30,D,54.5466,13.7975,54.5673,13.7682,38G3,46,V,24030,1,1,R,1.6,,,2978,125,,,-9,,63,-9,,-9,,316,3.2,-9,,-9,,-9,267,12,,-9,3.9,3.9,8.39,8.44,,,20,,,,,,46,46,20210428
HH,BITS,1,DK,26D4,TVL,,,T,154,48,2019,3,24,804,11,30,D,55.0582,16.3114,55.0442,16.2752,39G6,68,V,153,1,1,R,4.8,,,2783,380,,,4.4,520,88,-9,213,-9,,239,3,-9,,-9,,-9,290,10,,-9,4.3,7.8,7.8,14.76,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,156,49,2019,3,24,954,11,29,D,55.0681,16.1734,55.0875,16.1981,39G6,78,V,155,1,1,R,3.6,,,2676,410,,,4.4,520,65,-9,213,-9,,38,3,-9,,-9,,-9,268,7,,-9,4.2,7.8,7.74,15.7,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,89,33,2019,3,21,539,11,30,D,55.0862,15.56,55.0652,15.585,39G5,73,V,88,1,1,R,5.1,,,2832,390,,,4.4,520,90,-9,213,-9,,140,3.1,-9,,-9,,-9,257,11,,-9,3.9,8.1,7.64,15.58,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,158,50,2019,3,24,1326,12,30,D,55.1357,16.0577,55.1467,16.0186,39G6,87,V,157,1,1,R,4.7,,,2769,455,,,4.4,520,91,-9,213,-9,,298,3,-9,,-9,,-9,251,8,,-9,4.2,8.4,7.75,16.45,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,53,26,2019,3,18,1001,12,30,D,55.1551,16.0701,55.1733,16.0399,39G6,86,V,52,1,1,R,4.6,,,2793,460,,,4.4,520,95,-9,213,-9,,318,3.1,-9,,-9,,-9,224,19,,-9,4,8.6,7.8,16.83,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,174,54,2019,3,25,1344,12,30,D,55.2569,15.9741,55.2337,15.9581,39G5,89,V,173,1,1,R,4.4,,,2772,460,,,4.4,520,93,-9,213,-9,,203,3,-9,,-9,,-9,340,4,,-9,4.4,8.6,7.84,17.08,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,172,53,2019,3,25,1144,12,30,D,55.2691,16.0612,55.2703,16.0179,39G6,87,V,171,1,1,R,4.4,,,2745,450,,,4.4,520,94,-9,213,-9,,272,3,-9,,-9,,-9,4,4,,-9,4.6,8.7,7.76,16.53,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,51,25,2019,3,18,538,12,30,D,55.3006,16.0178,55.3195,16.0491,39G6,87,V,49,1,1,R,4.3,,,2884,460,,,4.4,520,95,-9,213,-9,,44,3.1,-9,,-9,,-9,219,18,,-9,4,8.5,7.73,17.1,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,68,28,2019,3,20,546,11,30,D,55.3117,15.0513,55.29,15.0738,39G5,72,V,67,1,1,R,3.9,,,2811,400,,,4.4,520,80,-9,213,-9,,150,3,-9,,-9,,-9,245,9,,-9,4,8.8,7.72,16.7,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,170,52,2019,3,25,841,11,30,D,55.3518,16.3158,55.3767,16.3188,39G6,71,V,169,1,1,R,5.1,,,2767,400,,,4.4,520,89,-9,213,-9,,7,3,-9,,-9,,-9,237,3,,-9,4.1,8,7.62,15.64,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,74,31,2019,3,20,1246,12,30,D,55.3541,15.3742,55.3305,15.3596,39G5,91,V,73,1,1,R,4.7,,,2776,460,,,4.4,520,87.9,-9,213,-9,,200,3,-9,,-9,,-9,246,12,,-9,3.9,8.8,7.59,16.88,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,70,29,2019,3,20,816,11,30,D,55.3544,15.0783,55.34,15.042,39G5,72,V,69,1,1,R,4.2,,,2802,420,,,4.4,520,90,-9,213,-9,,237,3,-9,,-9,,-9,223,12,,-9,3.9,9,7.69,16.54,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,72,30,2019,3,20,1032,12,30,D,55.3778,15.2673,55.3957,15.2985,39G5,89,V,71,1,1,R,3.8,,,2808,460,,,4.4,520,87,-9,213,-9,,44,3,-9,,-9,,-9,225,10,,-9,3.8,9,7.61,16.87,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,168,51,2019,3,25,537,12,30,D,55.4576,15.9286,55.4771,15.9545,39G5,84,V,167,1,1,R,4.9,,,2709,450,,,4.4,520,93,-9,213,-9,,51,3,-9,,-9,,-9,222,3,,-9,4.1,8.5,7.68,16.87,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,46,23,2019,3,17,1143,12,30,D,55.4692,15.9052,55.4678,15.95,39G5,84,V,45,1,1,R,4.9,,,2828,450,,,4.4,520,98,-9,213,-9,,91,3.1,-9,,-9,,-9,249,10,,-9,3.8,8.7,7.6,16.87,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,48,24,2019,3,17,1403,11,30,D,55.5455,16.1799,55.5707,16.1869,40G6,76,V,47,1,1,R,5.1,,,2835,415,,,4.4,520,93,-9,213,-9,,11,3.1,-9,,-9,,-9,227,11,,-9,3.9,8.7,7.63,16.67,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,44,22,2019,3,17,852,11,30,D,55.5654,15.5861,55.541,15.5858,40G5,72,V,43,1,1,R,5.2,,,2724,390,,,4.4,520,88,-9,213,-9,,180,2.9,-9,,-9,,-9,201,14,,-9,3.8,9.4,7.59,15.93,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,40,20,2019,3,16,1357,11,30,D,55.5778,15.0685,55.577,15.0247,40G5,78,V,39,1,1,R,4.5,,,2756,425,,,4.4,520,93,-9,213,-9,,267,3,-9,,-9,,-9,242,9,,-9,3.9,8.9,7.69,16.42,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,42,21,2019,3,17,543,11,30,D,55.5969,15.2579,55.5927,15.2134,40G5,74,V,41,1,1,R,4.9,,,2835,405,,,4.4,520,95,-9,213,-9,,259,3.1,-9,,-9,,-9,194,14,,-9,3.9,9.1,7.69,16.14,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,38,19,2019,3,16,1140,11,30,D,55.6369,15.1083,55.6317,15.0673,40G5,75,V,37,1,1,R,4.6,,,2639,415,,,4.4,520,92,-9,213,-9,,255,2.9,-9,,-9,,-9,265,9,,-9,3.9,9.2,7.68,16.36,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,36,18,2019,3,16,838,11,30,D,55.6553,15.0984,55.657,15.0526,40G5,71,V,35,1,1,R,4.8,,,2878,390,,,4.4,520,88,-9,213,-9,,270,3.1,-9,,-9,,-9,257,8,,-9,3.4,9.3,7.68,16.35,,,,,,,,,,,20210428
HH,BITS,1,PL,67BC,TVL,75,,T,25022,19,2019,2,17,840,9,30,D,54.9517,17.38,54.955,17.4267,38G7,27,V,50,1,1,C,7,,,3015,130,16,12,4.3,520,-9,-9,213,-9,47,81,3.1,-9,,-9,,-9,,,,-9,3.8,3.6,7.68,7.71,,,,,,,,,,,20210428
HH,BITS,1,SE,26D4,TVL,75,,T,72,34,2019,3,6,1457,11,30,D,56.1263,19.5195,56.1452,19.5477,41G9,68,V,71,1,1,C,5.1,,,2797,400,,,3.5,540,88,-9,213,-9,488,40,3,-9,5,0.3,,-9,170,10,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,28,14,2019,3,15,816,11,30,D,55.731,16.0786,55.723,16.0354,40G6,66,V,27,1,1,R,-9,,,2843,,,,4.4,520,-9,-9,213,-9,,,-9,-9,,-9,,-9,227,5,,-9,3.6,9.3,7.51,14.9,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,30,15,2019,3,15,1138,11,30,D,55.7422,15.604,55.7355,15.5618,40G5,61,V,29,1,1,R,5.3,,,2748,355,,,4.4,520,88,-9,213,-9,,256,3,-9,,-9,,-9,260,11,,-9,3.6,7.7,7.45,13.04,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,32,16,2019,3,15,1348,11,30,D,55.7663,15.4443,55.7647,15.4016,40G5,61,V,31,1,1,R,5.5,,,2672,360,,,4.4,520,86,-9,213,-9,,267,2.9,-9,,-9,,-9,232,11,,-9,3.8,8.2,7.6,13.9,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,8,4,2019,3,12,1424,10,30,D,55.7663,16.6836,55.7913,16.681,40G6,52,V,7,1,1,R,5,,,2793,315,,,4.4,520,85,-9,213,-9,,357,3,-9,,-9,,-9,221,3,,-9,3.8,5,7.67,8.68,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,6,3,2019,3,12,1137,10,30,D,55.7667,16.6613,55.7874,16.6363,40G6,55,V,5,1,1,R,5.7,,,2785,330,,,4.4,520,85,-9,213,-9,,327,3,-9,,-9,,-9,246,7,,-9,3.7,4.9,7.66,8.56,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,24,12,2019,3,14,1458,11,30,D,55.798,15.9486,55.7973,15.9036,40G5,60,V,23,1,1,R,5,,,2815,355,,,4.4,520,90,-9,213,-9,,268,3,-9,,-9,,-9,192,10,,-9,3.6,8.2,7.44,13.41,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,12,6,2019,3,13,834,10,30,D,55.7983,16.4946,55.809,16.5341,40G6,56,V,11,1,1,R,5.5,,,2743,310,,,4.4,520,86,-9,213,-9,,62,3,-9,,-9,,-9,236,12,,-9,3.6,5.5,7.56,9.28,,,,,,,,,,,20210428
HH,BITS,1,DK,26D4,TVL,,,T,10,5,2019,3,13,544,10,30,D,55.8006,16.6935,55.7763,16.7079,40G6,49,V,9,1,1,R,5.7,,,2848,305,,,4.4,520,83,-9,213,-9,,162,3.1,-9,,-9,,-9,206,14,,-9,3.4,3.8,7.45,7.61,,,,,,,,,,,20210428
